job_id,bucket,power,thermal,flow,expected_phase,plane,label
ds-job-014,120,353.44,210.17,9.96,printing,independent,sabotaged
ds-job-014,121,321.31,208.02,11.94,printing,independent,sabotaged
ds-job-014,122,361.83,205.86,10.19,printing,independent,sabotaged
ds-job-014,123,347.93,206.8,10.85,printing,independent,sabotaged
ds-job-014,124,326.18,210.76,11.67,printing,independent,sabotaged
ds-job-014,125,348.93,203.57,11.38,printing,independent,sabotaged
ds-job-014,126,354.3,208.41,9.73,printing,independent,sabotaged
ds-job-014,127,63.48,141.81,0.0,cooling,independent,sabotaged
ds-job-014,128,74.17,99.05,0.0,cooling,independent,sabotaged
ds-job-014,129,60.84,75.35,0.0,cooling,independent,sabotaged
ds-job-014,130,61.81,167.85,0.0,cooling,independent,sabotaged
ds-job-014,131,56.83,84.35,0.0,cooling,independent,sabotaged
ds-job-014,132,56.46,89.02,0.0,cooling,independent,sabotaged
ds-job-014,133,67.93,115.05,0.0,cooling,independent,sabotaged
ds-job-014,134,53.43,123.64,0.0,cooling,independent,sabotaged
ds-job-014,135,75.49,171.31,0.0,cooling,independent,sabotaged
ds-job-014,136,57.69,139.5,0.0,cooling,independent,sabotaged
ds-job-014,137,54.68,109.55,0.0,cooling,independent,sabotaged
ds-job-014,138,63.47,174.49,0.0,cooling,independent,sabotaged
ds-job-014,139,73.64,78.94,0.0,cooling,independent,sabotaged
ds-job-014,140,71.18,163.1,0.0,cooling,independent,sabotaged
ds-job-015,0,49.43,25.01,0.0,idle,independent,sabotaged
ds-job-015,1,48.26,24.69,0.0,idle,independent,sabotaged
ds-job-015,2,46.61,27.38,0.0,idle,independent,sabotaged
ds-job-015,3,45.46,26.26,0.0,idle,independent,sabotaged
ds-job-015,4,47.6,21.97,0.0,idle,independent,sabotaged
ds-job-015,5,45.46,24.29,0.0,idle,independent,sabotaged
ds-job-015,6,48.4,25.12,0.0,idle,independent,sabotaged
ds-job-015,7,53.28,25.41,0.0,idle,independent,sabotaged
ds-job-015,8,230.66,125.62,0.0,heating,independent,sabotaged
ds-job-015,9,207.16,140.19,0.0,heating,independent,sabotaged
ds-job-015,10,209.82,121.55,0.0,heating,independent,sabotaged
ds-job-015,11,203.88,144.19,0.0,heating,independent,sabotaged
ds-job-015,12,225.44,142.95,0.0,heating,independent,sabotaged
ds-job-015,13,173.33,165.26,0.0,heating,independent,sabotaged
ds-job-015,14,223.27,107.01,0.0,heating,independent,sabotaged
ds-job-015,15,218.54,80.01,0.0,heating,independent,sabotaged
ds-job-015,16,208.72,136.86,0.0,heating,independent,sabotaged
ds-job-015,17,183.66,105.46,0.0,heating,independent,sabotaged
ds-job-015,18,238.39,121.21,0.0,heating,independent,sabotaged
ds-job-015,19,195.66,102.23,0.0,heating,independent,sabotaged
ds-job-015,20,241.32,130.66,0.0,heating,independent,sabotaged
ds-job-015,21,223.31,135.03,0.0,heating,independent,sabotaged
ds-job-015,22,184.05,107.56,0.0,heating,independent,sabotaged
ds-job-015,23,207.59,151.59,0.0,heating,independent,sabotaged
ds-job-015,24,214.21,164.71,0.0,heating,independent,sabotaged
ds-job-015,25,188.57,141.83,0.0,heating,independent,sabotaged
ds-job-015,26,234.48,123.35,0.0,heating,independent,sabotaged
ds-job-015,27,218.08,148.85,0.0,heating,independent,sabotaged
ds-job-015,28,205.24,123.42,0.0,heating,independent,sabotaged
ds-job-015,29,204.84,144.4,0.0,heating,independent,sabotaged
ds-job-015,30,202.26,125.93,0.0,heating,independent,sabotaged
ds-job-015,31,210.13,129.29,0.0,heating,independent,sabotaged
ds-job-015,32,210.54,134.2,0.0,heating,independent,sabotaged
ds-job-015,33,188.03,143.58,0.0,heating,independent,sabotaged
ds-job-015,34,377.39,210.47,9.89,printing,independent,sabotaged
ds-job-015,35,354.56,213.56,13.24,printing,independent,sabotaged
ds-job-015,36,367.79,210.35,10.64,printing,independent,sabotaged
ds-job-015,37,343.98,212.8,10.71,printing,independent,sabotaged
ds-job-015,38,346.83,207.71,10.55,printing,independent,sabotaged
ds-job-015,39,354.73,205.36,12.68,printing,independent,sabotaged
ds-job-015,40,339.71,205.68,11.95,printing,independent,sabotaged
ds-job-015,41,343.2,206.57,11.88,printing,independent,sabotaged
ds-job-015,42,365.58,208.17,13.59,printing,independent,sabotaged
ds-job-015,43,391.52,209.8,11.02,printing,independent,sabotaged
ds-job-015,44,365.2,207.29,11.87,printing,independent,sabotaged
ds-job-015,45,325.12,208.78,11.89,printing,independent,sabotaged
ds-job-015,46,310.17,205.0,10.87,printing,independent,sabotaged
ds-job-015,47,359.51,211.91,12.58,printing,independent,sabotaged
ds-job-015,48,350.5,211.39,13.96,printing,independent,sabotaged
ds-job-015,49,385.39,209.44,11.77,printing,independent,sabotaged
ds-job-015,50,337.01,212.86,10.89,printing,independent,sabotaged
ds-job-015,51,336.3,205.47,12.87,printing,independent,sabotaged
ds-job-015,52,350.73,212.27,10.42,printing,independent,sabotaged
ds-job-015,53,338.48,209.51,13.16,printing,independent,sabotaged
ds-job-015,54,366.37,210.09,9.94,printing,independent,sabotaged
ds-job-015,55,338.01,205.04,10.08,printing,independent,sabotaged
ds-job-015,56,360.02,211.29,10.24,printing,independent,sabotaged
ds-job-015,57,360.44,206.91,13.14,printing,independent,sabotaged
ds-job-015,58,368.37,204.93,12.34,printing,independent,sabotaged
ds-job-015,59,344.15,207.84,10.49,printing,independent,sabotaged
ds-job-015,60,340.55,207.6,11.56,printing,independent,sabotaged
ds-job-015,61,380.7,209.07,10.83,printing,independent,sabotaged
ds-job-015,62,370.79,211.53,9.81,printing,independent,sabotaged
ds-job-015,63,370.48,207.99,9.9,printing,independent,sabotaged
ds-job-015,64,366.24,213.0,11.16,printing,independent,sabotaged
ds-job-015,65,363.67,207.96,12.64,printing,independent,sabotaged
ds-job-015,66,340.51,210.23,13.2,printing,independent,sabotaged
ds-job-015,67,350.31,212.22,13.11,printing,independent,sabotaged
ds-job-015,68,344.74,207.03,11.4,printing,independent,sabotaged
ds-job-015,69,350.64,212.3,12.74,printing,independent,sabotaged
ds-job-015,70,334.41,207.78,11.77,printing,independent,sabotaged
ds-job-015,71,342.77,205.91,10.04,printing,independent,sabotaged
ds-job-015,72,377.64,204.82,12.5,printing,independent,sabotaged
ds-job-015,73,346.98,213.89,11.39,printing,independent,sabotaged
ds-job-015,74,361.39,211.48,10.13,printing,independent,sabotaged
ds-job-015,75,331.08,207.41,11.42,printing,independent,sabotaged
ds-job-015,76,349.78,209.15,11.93,printing,independent,sabotaged
ds-job-015,77,368.39,210.38,10.29,printing,independent,sabotaged
ds-job-015,78,340.79,206.16,12.71,printing,independent,sabotaged
ds-job-015,79,339.27,210.2,11.38,printing,independent,sabotaged
ds-job-015,80,369.71,208.06,12.31,printing,independent,sabotaged
ds-job-015,81,324.37,214.25,10.84,printing,independent,sabotaged
ds-job-015,82,353.25,213.89,10.68,printing,independent,sabotaged
ds-job-015,83,364.91,214.18,10.67,printing,independent,sabotaged
ds-job-015,84,376.18,212.69,12.36,printing,independent,sabotaged
ds-job-015,85,375.53,206.8,11.34,printing,independent,sabotaged
ds-job-015,86,353.4,208.86,11.06,printing,independent,sabotaged
ds-job-015,87,318.08,210.78,10.14,printing,independent,sabotaged
ds-job-015,88,348.08,205.35,14.89,printing,independent,sabotaged
ds-job-015,89,345.82,207.39,11.79,printing,independent,sabotaged
ds-job-015,90,342.28,203.86,10.44,printing,independent,sabotaged
ds-job-015,91,343.84,210.83,10.66,printing,independent,sabotaged
ds-job-015,92,347.35,211.38,12.61,printing,independent,sabotaged
ds-job-015,93,339.54,206.87,11.03,printing,independent,sabotaged
ds-job-015,94,348.39,207.37,13.28,printing,independent,sabotaged
ds-job-015,95,324.26,211.11,12.51,printing,independent,sabotaged
ds-job-015,96,325.82,207.21,12.44,printing,independent,sabotaged
ds-job-015,97,290.0,211.89,0.0,printing,independent,sabotaged
ds-job-015,98,290.0,207.48,0.0,printing,independent,sabotaged
ds-job-015,99,290.0,202.21,0.0,printing,independent,sabotaged
ds-job-015,100,330.63,212.36,10.58,printing,independent,sabotaged
ds-job-015,101,337.03,211.15,11.4,printing,independent,sabotaged
ds-job-015,102,333.09,211.36,11.54,printing,independent,sabotaged
ds-job-015,103,341.78,205.14,9.77,printing,independent,sabotaged
ds-job-015,104,303.83,213.35,8.62,printing,independent,sabotaged
ds-job-015,105,359.1,208.19,11.2,printing,independent,sabotaged
ds-job-015,106,359.83,212.56,12.6,printing,independent,sabotaged
ds-job-015,107,388.72,209.87,10.77,printing,independent,sabotaged
ds-job-015,108,342.57,208.76,10.74,printing,independent,sabotaged
ds-job-015,109,311.29,208.32,10.73,printing,independent,sabotaged
ds-job-015,110,344.35,210.82,11.59,printing,independent,sabotaged
ds-job-015,111,346.91,206.98,9.2,printing,independent,sabotaged
ds-job-015,112,374.44,204.73,10.18,printing,independent,sabotaged
ds-job-015,113,361.57,212.65,12.2,printing,independent,sabotaged
ds-job-015,114,346.1,211.07,10.01,printing,independent,sabotaged
ds-job-015,115,343.78,211.67,10.54,printing,independent,sabotaged
ds-job-015,116,324.15,204.15,9.31,printing,independent,sabotaged
ds-job-015,117,341.61,206.24,12.24,printing,independent,sabotaged
ds-job-015,118,376.93,209.16,13.67,printing,independent,sabotaged
ds-job-015,119,338.93,209.53,9.56,printing,independent,sabotaged
ds-job-015,120,348.6,207.52,11.72,printing,independent,sabotaged
ds-job-015,121,358.96,210.59,12.92,printing,independent,sabotaged
ds-job-015,122,363.9,210.68,11.54,printing,independent,sabotaged
ds-job-015,123,334.95,209.3,11.9,printing,independent,sabotaged
ds-job-015,124,361.13,208.09,11.66,printing,independent,sabotaged
ds-job-015,125,372.49,208.13,11.34,printing,independent,sabotaged
ds-job-015,126,336.05,213.92,11.1,printing,independent,sabotaged
ds-job-015,127,355.63,212.23,11.81,printing,independent,sabotaged
ds-job-015,128,338.05,212.26,10.18,printing,independent,sabotaged
ds-job-015,129,346.89,211.45,12.6,printing,independent,sabotaged
ds-job-015,130,351.81,207.95,10.82,printing,independent,sabotaged
ds-job-015,131,349.36,211.03,10.58,printing,independent,sabotaged
ds-job-015,132,355.19,210.41,12.2,printing,independent,sabotaged
ds-job-015,133,358.61,212.17,11.39,printing,independent,sabotaged
ds-job-015,134,341.4,201.42,11.31,printing,independent,sabotaged
ds-job-015,135,353.81,213.22,12.27,printing,independent,sabotaged
ds-job-015,136,362.16,209.12,11.34,printing,independent,sabotaged
ds-job-015,137,352.78,209.24,10.18,printing,independent,sabotaged
ds-job-015,138,347.09,206.96,13.8,printing,independent,sabotaged
ds-job-015,139,344.4,205.8,10.79,printing,independent,sabotaged
ds-job-015,140,303.46,205.65,12.25,printing,independent,sabotaged
ds-job-015,141,368.86,209.13,10.31,printing,independent,sabotaged
ds-job-015,142,354.89,212.7,12.41,printing,independent,sabotaged
ds-job-015,143,354.44,208.86,12.27,printing,independent,sabotaged
ds-job-015,144,335.44,206.33,12.03,printing,independent,sabotaged
ds-job-015,145,349.99,210.44,10.27,printing,independent,sabotaged
ds-job-015,146,358.63,210.16,11.27,printing,independent,sabotaged
ds-job-015,147,328.86,209.13,11.79,printing,independent,sabotaged
ds-job-015,148,373.14,210.97,10.59,printing,independent,sabotaged
ds-job-015,149,360.51,203.21,14.19,printing,independent,sabotaged
ds-job-015,150,348.95,212.65,11.93,printing,independent,sabotaged
ds-job-015,151,340.2,206.9,11.75,printing,independent,sabotaged
ds-job-015,152,339.57,214.35,9.13,printing,independent,sabotaged
ds-job-015,153,300.0,205.91,12.48,printing,independent,sabotaged
ds-job-015,154,366.47,213.12,12.37,printing,independent,sabotaged
ds-job-015,155,367.93,204.92,12.61,printing,independent,sabotaged
ds-job-015,156,334.32,210.65,12.27,printing,independent,sabotaged
ds-job-015,157,320.36,212.21,11.17,printing,independent,sabotaged
ds-job-015,158,330.45,209.86,12.25,printing,independent,sabotaged
ds-job-015,159,350.82,211.71,11.29,printing,independent,sabotaged
ds-job-015,160,345.65,204.5,13.94,printing,independent,sabotaged
ds-job-015,161,75.53,102.63,0.0,cooling,independent,sabotaged
ds-job-015,162,75.5,94.02,0.0,cooling,independent,sabotaged
ds-job-015,163,68.86,114.46,0.0,cooling,independent,sabotaged
ds-job-015,164,64.23,86.32,0.0,cooling,independent,sabotaged
ds-job-015,165,64.56,136.42,0.0,cooling,independent,sabotaged
ds-job-015,166,54.65,116.99,0.0,cooling,independent,sabotaged
ds-job-015,167,76.13,157.23,0.0,cooling,independent,sabotaged
ds-job-015,168,65.51,149.24,0.0,cooling,independent,sabotaged
ds-job-015,169,71.41,175.52,0.0,cooling,independent,sabotaged
ds-job-015,170,64.53,123.06,0.0,cooling,independent,sabotaged
ds-job-015,171,78.44,81.13,0.0,cooling,independent,sabotaged
ds-job-015,172,66.67,155.19,0.0,cooling,independent,sabotaged
ds-job-015,173,74.41,43.37,0.0,cooling,independent,sabotaged
ds-job-015,174,80.42,146.39,0.0,cooling,independent,sabotaged
ds-job-015,175,71.59,103.23,0.0,cooling,independent,sabotaged
ds-job-015,176,56.41,144.54,0.0,cooling,independent,sabotaged
ds-job-015,177,59.97,116.6,0.0,cooling,independent,sabotaged
ds-job-016,0,48.09,25.42,0.0,idle,independent,legitimate
ds-job-016,1,53.37,26.35,0.0,idle,independent,legitimate
ds-job-016,2,49.46,25.16,0.0,idle,independent,legitimate
ds-job-016,3,51.84,23.24,0.0,idle,independent,legitimate
ds-job-016,4,51.64,25.54,0.0,idle,independent,legitimate
ds-job-016,5,197.72,108.85,0.0,heating,independent,legitimate
ds-job-016,6,212.74,106.78,0.0,heating,independent,legitimate
ds-job-016,7,194.79,143.68,0.0,heating,independent,legitimate
ds-job-016,8,229.83,88.42,0.0,heating,independent,legitimate
ds-job-016,9,191.25,101.43,0.0,heating,independent,legitimate
ds-job-016,10,216.61,151.13,0.0,heating,independent,legitimate
ds-job-016,11,225.16,192.69,0.0,heating,independent,legitimate
ds-job-016,12,203.05,118.56,0.0,heating,independent,legitimate
ds-job-016,13,217.47,142.23,0.0,heating,independent,legitimate
ds-job-016,14,208.69,79.43,0.0,heating,independent,legitimate
ds-job-016,15,202.0,120.09,0.0,heating,independent,legitimate
ds-job-016,16,205.6,92.16,0.0,heating,independent,legitimate
ds-job-016,17,186.25,157.66,0.0,heating,independent,legitimate
ds-job-016,18,189.91,77.33,0.0,heating,independent,legitimate
ds-job-016,19,205.31,146.2,0.0,heating,independent,legitimate
ds-job-016,20,177.87,152.51,0.0,heating,independent,legitimate
ds-job-016,21,371.04,212.97,13.67,printing,independent,legitimate
ds-job-016,22,342.77,212.01,11.22,printing,independent,legitimate
ds-job-016,23,319.24,212.83,10.28,printing,independent,legitimate
ds-job-016,24,345.49,211.94,9.73,printing,independent,legitimate
ds-job-016,25,347.85,204.93,13.23,printing,independent,legitimate
ds-job-016,26,344.78,207.68,9.15,printing,independent,legitimate
ds-job-016,27,354.3,210.7,11.57,printing,independent,legitimate
ds-job-016,28,328.64,208.13,11.46,printing,independent,legitimate
ds-job-016,29,328.99,203.87,12.29,printing,independent,legitimate
ds-job-016,30,356.67,207.72,13.01,printing,independent,legitimate
ds-job-016,31,362.31,209.43,10.92,printing,independent,legitimate
ds-job-016,32,362.16,210.86,11.46,printing,independent,legitimate
ds-job-016,33,350.31,209.64,11.67,printing,independent,legitimate
ds-job-016,34,340.46,209.83,12.93,printing,independent,legitimate
ds-job-016,35,361.51,215.65,11.75,printing,independent,legitimate
ds-job-016,36,348.87,208.11,12.16,printing,independent,legitimate
ds-job-016,37,348.38,207.22,12.3,printing,independent,legitimate
ds-job-016,38,376.16,211.67,11.41,printing,independent,legitimate
ds-job-016,39,328.41,207.87,11.44,printing,independent,legitimate
ds-job-016,40,365.42,208.61,10.49,printing,independent,legitimate
ds-job-016,41,351.55,209.34,11.81,printing,independent,legitimate
ds-job-016,42,361.48,210.81,12.2,printing,independent,legitimate
ds-job-016,43,371.07,208.14,10.04,printing,independent,legitimate
ds-job-016,44,340.01,209.04,12.25,printing,independent,legitimate
ds-job-016,45,350.07,209.16,10.12,printing,independent,legitimate
ds-job-016,46,353.78,207.51,9.88,printing,independent,legitimate
ds-job-016,47,321.13,207.82,9.96,printing,independent,legitimate
ds-job-016,48,366.6,212.97,11.42,printing,independent,legitimate
ds-job-016,49,341.49,208.8,10.04,printing,independent,legitimate
ds-job-016,50,368.56,206.19,11.15,printing,independent,legitimate
ds-job-016,51,354.95,205.77,12.86,printing,independent,legitimate
ds-job-016,52,353.7,209.23,11.38,printing,independent,legitimate
ds-job-016,53,330.15,210.87,11.77,printing,independent,legitimate
ds-job-016,54,358.45,207.29,10.42,printing,independent,legitimate
ds-job-016,55,357.24,206.49,10.38,printing,independent,legitimate
ds-job-016,56,317.41,207.26,13.18,printing,independent,legitimate
ds-job-016,57,353.64,206.31,12.52,printing,independent,legitimate
ds-job-016,58,374.07,212.68,11.76,printing,independent,legitimate
ds-job-016,59,351.71,212.58,13.62,printing,independent,legitimate
ds-job-016,60,346.49,212.27,11.35,printing,independent,legitimate
ds-job-016,61,344.4,215.43,10.3,printing,independent,legitimate
ds-job-016,62,338.71,207.91,12.52,printing,independent,legitimate
ds-job-016,63,332.83,209.21,11.91,printing,independent,legitimate
ds-job-016,64,358.68,213.27,10.9,printing,independent,legitimate
ds-job-016,65,319.85,209.73,13.31,printing,independent,legitimate
ds-job-016,66,356.34,212.24,11.35,printing,independent,legitimate
ds-job-016,67,337.73,209.0,9.93,printing,independent,legitimate
ds-job-016,68,345.68,209.56,13.14,printing,independent,legitimate
ds-job-016,69,344.7,211.04,12.55,printing,independent,legitimate
ds-job-016,70,329.44,209.37,11.09,printing,independent,legitimate
ds-job-016,71,364.0,208.59,13.42,printing,independent,legitimate
ds-job-016,72,348.15,212.97,10.62,printing,independent,legitimate
ds-job-016,73,333.73,213.34,11.53,printing,independent,legitimate
ds-job-016,74,336.75,207.94,14.13,printing,independent,legitimate
ds-job-016,75,310.24,205.54,10.51,printing,independent,legitimate
ds-job-016,76,349.99,208.84,12.3,printing,independent,legitimate
ds-job-016,77,347.89,209.44,12.43,printing,independent,legitimate
ds-job-016,78,335.74,216.01,13.12,printing,independent,legitimate
ds-job-016,79,335.74,204.47,10.6,printing,independent,legitimate
ds-job-016,80,356.39,210.68,11.14,printing,independent,legitimate
ds-job-016,81,342.0,209.82,12.33,printing,independent,legitimate
ds-job-016,82,359.85,207.67,10.74,printing,independent,legitimate
ds-job-016,83,358.96,213.05,13.36,printing,independent,legitimate
ds-job-016,84,344.55,208.09,11.99,printing,independent,legitimate
ds-job-016,85,334.74,208.29,11.66,printing,independent,legitimate
ds-job-016,86,364.32,213.33,10.14,printing,independent,legitimate
ds-job-016,87,321.66,209.54,9.58,printing,independent,legitimate
ds-job-016,88,341.77,208.9,10.91,printing,independent,legitimate
ds-job-016,89,363.72,207.7,11.03,printing,independent,legitimate
ds-job-016,90,366.57,209.85,12.77,printing,independent,legitimate
ds-job-016,91,342.14,209.68,11.6,printing,independent,legitimate
ds-job-016,92,363.77,208.85,11.42,printing,independent,legitimate
ds-job-016,93,376.51,211.99,11.56,printing,independent,legitimate
ds-job-016,94,350.84,209.62,11.56,printing,independent,legitimate
ds-job-016,95,355.96,207.77,10.55,printing,independent,legitimate
ds-job-016,96,337.4,210.31,11.08,printing,independent,legitimate
ds-job-016,97,337.84,207.75,10.85,printing,independent,legitimate
ds-job-016,98,356.32,207.43,10.79,printing,independent,legitimate
ds-job-016,99,343.0,207.19,10.73,printing,independent,legitimate
ds-job-016,100,57.65,169.54,0.0,cooling,independent,legitimate
ds-job-016,101,61.61,98.47,0.0,cooling,independent,legitimate
ds-job-016,102,64.18,147.85,0.0,cooling,independent,legitimate
ds-job-016,103,47.45,146.55,0.0,cooling,independent,legitimate
ds-job-016,104,69.5,62.35,0.0,cooling,independent,legitimate
ds-job-016,105,62.03,129.52,0.0,cooling,independent,legitimate
ds-job-016,106,59.88,114.89,0.0,cooling,independent,legitimate
ds-job-016,107,68.51,72.7,0.0,cooling,independent,legitimate
ds-job-016,108,52.54,101.13,0.0,cooling,independent,legitimate
ds-job-016,109,60.3,92.44,0.0,cooling,independent,legitimate
ds-job-016,110,55.91,101.82,0.0,cooling,independent,legitimate
ds-job-017,0,48.14,25.93,0.0,idle,independent,legitimate
ds-job-017,1,49.9,23.93,0.0,idle,independent,legitimate
ds-job-017,2,52.24,23.12,0.0,idle,independent,legitimate
ds-job-017,3,60.0,25.7,0.0,idle,independent,legitimate
ds-job-017,4,54.5,24.33,0.0,idle,independent,legitimate
ds-job-017,5,46.91,24.33,0.0,idle,independent,legitimate
ds-job-017,6,55.95,24.0,0.0,idle,independent,legitimate
ds-job-017,7,49.84,25.65,0.0,idle,independent,legitimate
ds-job-017,8,201.43,166.15,0.0,heating,independent,legitimate
ds-job-017,9,187.42,117.93,0.0,heating,independent,legitimate
ds-job-017,10,210.41,127.93,0.0,heating,independent,legitimate
ds-job-017,11,240.6,135.35,0.0,heating,independent,legitimate
ds-job-017,12,191.86,121.37,0.0,heating,independent,legitimate
ds-job-017,13,210.88,102.04,0.0,heating,independent,legitimate
ds-job-017,14,182.94,30.41,0.0,heating,independent,legitimate
ds-job-017,15,212.82,161.44,0.0,heating,independent,legitimate
ds-job-017,16,210.39,105.47,0.0,heating,independent,legitimate
ds-job-017,17,209.68,139.7,0.0,heating,independent,legitimate
ds-job-017,18,191.19,85.6,0.0,heating,independent,legitimate
ds-job-017,19,207.91,108.86,0.0,heating,independent,legitimate
ds-job-017,20,206.91,131.27,0.0,heating,independent,legitimate
ds-job-017,21,150.0,118.15,0.0,heating,independent,legitimate
ds-job-017,22,196.66,115.93,0.0,heating,independent,legitimate
ds-job-017,23,189.06,117.24,0.0,heating,independent,legitimate
ds-job-017,24,208.62,112.91,0.0,heating,independent,legitimate
ds-job-017,25,226.59,78.88,0.0,heating,independent,legitimate
ds-job-017,26,193.02,131.21,0.0,heating,independent,legitimate
ds-job-017,27,218.34,104.28,0.0,heating,independent,legitimate
ds-job-017,28,216.43,120.89,0.0,heating,independent,legitimate
ds-job-017,29,195.2,64.08,0.0,heating,independent,legitimate
ds-job-017,30,206.67,144.39,0.0,heating,independent,legitimate
ds-job-017,31,172.21,125.79,0.0,heating,independent,legitimate
ds-job-017,32,164.39,106.56,0.0,heating,independent,legitimate
ds-job-017,33,180.38,107.65,0.0,heating,independent,legitimate
ds-job-017,34,321.71,211.19,11.08,printing,independent,legitimate
ds-job-017,35,321.96,211.45,13.43,printing,independent,legitimate
ds-job-017,36,343.58,207.57,13.69,printing,independent,legitimate
ds-job-017,37,367.15,208.85,10.35,printing,independent,legitimate
ds-job-017,38,360.83,211.98,10.19,printing,independent,legitimate
ds-job-017,39,309.85,212.79,12.2,printing,independent,legitimate
ds-job-017,40,334.31,204.39,11.63,printing,independent,legitimate
ds-job-017,41,332.93,211.19,10.68,printing,independent,legitimate
ds-job-017,42,331.94,211.37,9.85,printing,independent,legitimate
ds-job-017,43,345.14,210.86,9.46,printing,independent,legitimate
ds-job-017,44,323.35,212.21,10.21,printing,independent,legitimate
ds-job-017,45,361.62,209.38,11.38,printing,independent,legitimate
ds-job-017,46,324.35,209.09,10.92,printing,independent,legitimate
ds-job-017,47,351.66,211.24,10.99,printing,independent,legitimate
ds-job-017,48,358.02,208.5,10.9,printing,independent,legitimate
ds-job-017,49,352.61,212.03,10.2,printing,independent,legitimate
ds-job-017,50,366.32,207.99,10.72,printing,independent,legitimate
ds-job-017,51,332.94,214.27,9.86,printing,independent,legitimate
ds-job-017,52,362.2,213.06,10.92,printing,independent,legitimate
ds-job-017,53,326.79,211.87,11.59,printing,independent,legitimate
ds-job-017,54,396.22,209.7,12.77,printing,independent,legitimate
ds-job-017,55,367.28,208.78,11.88,printing,independent,legitimate
ds-job-017,56,360.1,208.48,15.0,printing,independent,legitimate
ds-job-017,57,309.24,209.27,10.03,printing,independent,legitimate
ds-job-017,58,349.09,207.55,10.78,printing,independent,legitimate
ds-job-017,59,363.08,208.02,10.8,printing,independent,legitimate
ds-job-017,60,339.54,205.5,12.33,printing,independent,legitimate
ds-job-017,61,365.91,204.37,11.72,printing,independent,legitimate
ds-job-017,62,367.27,208.36,13.36,printing,independent,legitimate
ds-job-017,63,340.6,210.24,11.82,printing,independent,legitimate
ds-job-017,64,332.53,208.79,12.48,printing,independent,legitimate
ds-job-017,65,355.23,209.43,12.39,printing,independent,legitimate
ds-job-017,66,355.67,208.83,11.28,printing,independent,legitimate
ds-job-017,67,390.34,213.56,8.0,printing,independent,legitimate
ds-job-017,68,346.32,210.33,10.09,printing,independent,legitimate
ds-job-017,69,358.42,204.92,10.4,printing,independent,legitimate
ds-job-017,70,359.78,206.86,13.51,printing,independent,legitimate
ds-job-017,71,360.57,208.71,13.85,printing,independent,legitimate
ds-job-017,72,371.41,211.53,11.58,printing,independent,legitimate
ds-job-017,73,366.73,203.92,11.99,printing,independent,legitimate
ds-job-017,74,341.46,206.64,11.07,printing,independent,legitimate
ds-job-017,75,372.22,205.7,11.13,printing,independent,legitimate
ds-job-017,76,331.42,214.58,10.36,printing,independent,legitimate
ds-job-017,77,349.96,209.29,12.21,printing,independent,legitimate
ds-job-017,78,371.32,210.22,11.03,printing,independent,legitimate
ds-job-017,79,360.65,207.99,13.56,printing,independent,legitimate
ds-job-017,80,320.69,205.38,9.55,printing,independent,legitimate
ds-job-017,81,347.39,211.03,11.83,printing,independent,legitimate
ds-job-017,82,334.56,202.52,10.99,printing,independent,legitimate
ds-job-017,83,358.86,208.34,12.09,printing,independent,legitimate
ds-job-017,84,329.57,211.87,12.02,printing,independent,legitimate
ds-job-017,85,356.6,210.68,11.91,printing,independent,legitimate
ds-job-017,86,353.58,208.36,12.59,printing,independent,legitimate
ds-job-017,87,335.12,204.78,11.92,printing,independent,legitimate
ds-job-017,88,340.63,212.64,11.62,printing,independent,legitimate
ds-job-017,89,383.2,207.96,10.76,printing,independent,legitimate
ds-job-017,90,336.93,208.88,11.12,printing,independent,legitimate
ds-job-017,91,386.38,210.51,11.81,printing,independent,legitimate
ds-job-017,92,352.34,206.75,13.62,printing,independent,legitimate
ds-job-017,93,327.73,208.64,12.9,printing,independent,legitimate
ds-job-017,94,355.35,203.47,11.18,printing,independent,legitimate
ds-job-017,95,347.95,206.15,10.61,printing,independent,legitimate
ds-job-017,96,364.55,208.62,11.18,printing,independent,legitimate
ds-job-017,97,380.74,205.84,9.81,printing,independent,legitimate
ds-job-017,98,314.88,212.07,12.95,printing,independent,legitimate
ds-job-017,99,336.13,207.91,10.86,printing,independent,legitimate
ds-job-017,100,343.84,212.23,12.36,printing,independent,legitimate
ds-job-017,101,313.1,208.81,12.32,printing,independent,legitimate
ds-job-017,102,359.9,203.69,10.15,printing,independent,legitimate
ds-job-017,103,339.56,211.26,10.78,printing,independent,legitimate
ds-job-017,104,369.77,212.82,11.65,printing,independent,legitimate
ds-job-017,105,361.49,209.54,10.24,printing,independent,legitimate
ds-job-017,106,360.02,209.59,9.81,printing,independent,legitimate
ds-job-017,107,345.0,204.95,12.34,printing,independent,legitimate
ds-job-017,108,370.87,204.54,9.97,printing,independent,legitimate
ds-job-017,109,338.3,208.34,11.72,printing,independent,legitimate
ds-job-017,110,349.47,211.52,12.05,printing,independent,legitimate
ds-job-017,111,356.65,209.09,13.73,printing,independent,legitimate
ds-job-017,112,363.73,205.4,13.23,printing,independent,legitimate
ds-job-017,113,347.61,205.72,13.04,printing,independent,legitimate
ds-job-017,114,336.37,204.16,11.43,printing,independent,legitimate
ds-job-017,115,359.46,209.43,9.78,printing,independent,legitimate
ds-job-017,116,338.96,210.52,12.47,printing,independent,legitimate
ds-job-017,117,338.63,204.74,12.1,printing,independent,legitimate
ds-job-017,118,370.84,209.29,9.21,printing,independent,legitimate
